6,-3,0,6,14.488171,9.589754,4.166508,27.25851,27.25851
10,-5,3,10,11.034661,10.815699,4.225599,70.001165,70.001165
20,-2,-1,20,15.637701,11.45257,8.531563,197.782323,197.782323
28,-5,-5,28,15.230446,1.4073,-4.343757,45.568587,45.568587
27,-5,-7,27,14.229343,10.443995,4.568335,160.269521,160.269521
36,-4,-7,36,20.356882,7.800787,4.666667,133.283243,133.283243
34,0,-7,34,21.87919,10.071467,4.824627,117.197407,117.197407
0,2,-8,0,12.137933,6.323999,0.615687,70.460645,70.460645
12,2,-7,12,14.915804,8.905569,0.733333,67.994829,67.994829
29,-1,-5,29,13.074266,7.881066,0.737126,60.618858,60.618858
1,2,-3,1,18.954033,4.771111,-6.834524,157.992606,157.992606
23,3,-6,23,17.014684,13.992804,8.733333,122.513294,122.513294
22,6,-9,22,19.447831,11.579706,8.554259,173.087718,173.087718
18,8,-8,18,12.700682,6.725594,1.738791,163.079442,163.079442
40,5,-7,40,11.284967,3.93218,-4.598273,145.950371,145.950371
31,8,-5,31,14.900526,7.917097,0.733333,74.932244,74.932244
7,13,-10,7,17.621876,8.170742,4.666667,135.730461,135.730461
