28,-5,-5,28,15.230446,1.4073,-4.343757,45.568587,45.568587
27,-5,-7,27,14.229343,10.443995,4.568335,160.269521,160.269521
36,-4,-7,36,20.356882,7.800787,4.666667,133.283243,133.283243
29,-1,-5,29,13.074266,7.881066,0.737126,60.618858,60.618858
34,0,-7,34,21.87919,10.071467,4.824627,117.197407,117.197407
12,2,-7,12,14.915804,8.905569,0.733333,67.994829,67.994829
23,3,-6,23,17.014684,13.992804,8.733333,122.513294,122.513294
1,2,-3,1,18.954033,4.771111,-6.834524,157.992606,157.992606
0,2,-8,0,12.137933,6.323999,0.615687,70.460645,70.460645
22,6,-9,22,19.447831,11.579706,8.554259,173.087718,173.087718
40,5,-7,40,11.284967,3.93218,-4.598273,145.950371,145.950371
